اگر برای من آب نداره برای تو که نانداره,,,,
,,,,
اگر برای من آبنداره برای تو کهنانداره,,,,
,,,,
اگر برکه,,,,
,,,,
اگر بیل,,,,
,,,,
اگر بیل زنی، باغچهخودت را بیلبزن,,,,
,,,,
اگر تیغ عالم بجنبد زجای,,,,
,,,,
اگر تیغ عالمبجنبد زجای,,,,
,,,,
اگر چاه آبندارد برایمقنینان دارد,,,,
,,,,
اگر خدا بخواهد از نرهم می,,,,
,,,,
اگر خدا بخواهد، از نرهم می,,,,
,,,,
اگر دانی که ناندادنثواب استتوخودمی خور کهبغدادتخرابست,,,,
,,,,
اگر دانی که ناندادنثواباست// توخودمی,,,,
,,,,
اگر رحمی کنیبر خوشه,,,,
,,,,
اگر علی ساربان استمی داند شتر روکجابخواباند,,,,
,,,,
اگر علی سارباناست می,,,,
,,,,
اگر کلیددری رانداریقفلشنکناگرکسیرادوست نداریخردشنکن,,,,
,,,,
اگر هم نبریزشته,,,,
,,,,
اگه آرژانتینو بردیم,,,,
,,,,
اگه باباشو ندیده بود,,,,
,,,,
اگه بگه ماستسفیده منمی,,,,
,,,,
اگه بگه ماستسفیده، من می,,,,
,,,,
اگه پشیمونی شاخ بود،فلانی شاخشبهآسمان میرسید,,,,
,,,,
اگه پشیمونیشاخ بود فلانیشاخشبهآسمانمی,,,,
,,,,
اگه خاله,,,,
,,,,
اگه خاله ام ریشداشت، آقا دائیم بود,,,,
,,,,
اگه خیر داشت،اسمشو میگذاشتندخیرالله,,,,
,,,,
اگه خیر داشتاسمشومی,,,,
,,,,
اگه زاغی کنی زیقیکنی می,,,,
,,,,
اگه زاغی کنی، زیقیکنی، می,,,,
,,,,
اگه زری بپوشی اگراطلس بپوشیهمونکنگر فروشی,,,,
,,,,
اگه زری بپوشی اگراطلسبپوشیهمونکنگرفروشی,,,,
,,,,
اگه لالائی بلدی چراخوابتنمی,,,,
,,,,
اگه مردی سراین دستههونگهاون وبشکن,,,,
,,,,
اگه مهمون یکی باشه صاحبخونهبراشگاومی,,,,
,,,,
اگه مهمون یکیباشهصاحبخونهبراشگاومی,,,,
,,,,
اگه نخوردیم نونگندم دیدیم دستمردم,,,,
,,,,
اگه نی زنی چراباباتاز حصبه مرد,,,,
,,,,
اگه نی زنی چراباباتاز حصبهمرد,,,,
,,,,
اگه هفت تا دخترکورداشته باشهیکساعتهشوهر میده,,,,
,,,,
اگه هفت تا دخترکورداشته باشه یک,,,,
,,,,
اگه همه گفتندنون وپنیر توسرترابگذارزمین و بمیر,,,,
,,,,
الا یا اله,,,,
,,,,
الاغ,,,,
,,,,
الاغ اللهمُ بیر بیر,,,,
,,,,
الاغ تور,,,,
,,,,
الان میترکی,,,,
,,,,
البت,,,,
,,,,
الت پریش,,,,
,,,,
الت خر مسواک زدن,,,,
,,,,
التماس دعا,,,,
,,,,
الدنگ,,,,
,,,,
الف صفر,,,,
,,,,
القیرتک,,,,
,,,,
الکی,,,,
,,,,
الکی خوش,,,,
,,,,
الکی خوش بودن,,,,
,,,,
الکل,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
اللر,,,,
,,,,
الله بختکی,,,,
,,,,
اللهمُ بیر بیر,,,,
,,,,
المثل شریک دزد و رفیققافله,,,,
,,,,
الهام,,,,
,,,,
الّهم بیربیر,,,,
,,,,
الو سامان خودتی؟,,,,
,,,,
الو گرُگرُی,,,,
,,,,
الیاس,,,,
,,,,
اُمُّ,,,,
,,,,
ام جی,,,,
,,,,
اما الهی هیچخانه,,,,
,,,,
,,,,
,,,,
امام بر حق,,,,
,,,,
امان از خانه داری،یکی میخری دوتانداری,,,,
,,,,
امان از دوغلیلی ماستش کمبودآبشخیلی,,,,
,,,,
امان ازخانه,,,,
,,,,
امتحان,,,,
,,,,
امجخ,,,,
,,,,
امکانات فضانوردی,,,,
,,,,
امل,,,,
,,,,
,اسگل.,,,
,,,,
,,,,
امیر,,,,
,,,,
,,,,
,,,,
امیر آباد,,,,
,,,,
امیررضا,,,,
,,,,
امین,,,,
,,,,
ان,,,,
,,,,
اَن ِ تیلیت,,,,
,,,,
اَن ِ مگستیم,,,,
,,,,
,,,,
,,,,
ان جوجه-انچوچک,,,,
,,,,
ان چَرخ کردن,,,,
,,,,
ان کف,,,,
,,,,
ان کلفت,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
اناقا,,,,
,,,,
اناناس,,,,
,,,,
انتقاد,,,,
,,,,
انتلکت,,,,
,,,,
انتلکچوال,,,,
,,,,
انجوجک,,,,
,,,,
انچوچک,,,,
,,,,
اند,,,,
,,,,
اند مرام,,,,
,,,,
اِندِ مرام بازی Ende,,,,
,,,,
انداختن,,,,
,,,,
انداختن به دیگری,,,,
,,,,
اندک اندک جمع گرددوانگهی دریا شود,,,,
,,,,
اندک اندک جمعگرددوانگهیدریا شودسعدی,,,,
,,,,
اندک ماه,,,,
,,,,
انگار کابل رو گرفتی,,,,
,,,,
انگل جامعه,,,,
,,,,
انگلات,,,,
,,,,
انگور خوب نصیبشغالمیشه,,,,
,,,,
انگوز,,,,
,,,,
انگول,,,,
,,,,
انگولک کردن,,,,
,,,,
,,,,
,,,,
انگولی,,,,
,,,,
انواع داف,,,,
,,,,
انیتا,,,,
,,,,
انیز,,,,
,,,,
انیکه,,,,
,,,,
اهل بخیه,,,,
,,,,
اهل دود,,,,
,,,,
اهل محلمادرشوهرشند,,,,
,,,,
اهن کون کلنگ,,,,
,,,,
اهه,,,,
,,,,
اهواز,,,,
,,,,
او به مطلب,,,,
,,,,
اوا خاک عالم,,,,
اوا خاک عالم..,,,,
اوا خواهر,,,,
,,,,
اوا مامانم اینا,,,,
,,,,
اوبس,,,,
,,,,
اوبی,,,,
,,,,
اوپدیس بازی کردنOpdis,,,,
,,,,
اوپدیس کردن,,,,
,,,,
اوپن مایند,,,,
,,,,
اوپولو مولولو بولولوتم,,,,
,,,,
اوت,,,,
,,,,
,,,,
,,,,
اورژانسی,,,,
,,,,
اوزگل با فتحه ی گاف,,,,
,,,,
اوزون علیه السلام,,,,
,,,,
اوس مخ,,,,
,,,,
اوسّا چُسِک,,,,
,,,,
اوستا علم اینیکی روبکش قلم,,,,
,,,,
اوسکل,,,,
,,,,
اوسگل,,,,
,,,,
اوسگل ، اوشگول ابهامزدایی,,,,
,,,,
اوسگل کردن,,,,
,,,,
اوسگول,,,,
,,,,
اوشکول,,,,
,,,,
,,,,
اوشگول زدم بهت لایی,,,,
,,,,
اوشه,,,,
,,,,
اوفییشاوفی-اوف,,,,
,,,,
اوکی,,,,
,,,,
اول بچش بعد بگو بینمکه,,,,
,,,,
اول بچش بعدبگو بی,,,,
,,,,
اول برادریتوثابت کن بعدادعای ارثومیراثکن,,,,
,,,,
اول بقالی و ماستترش فروشی,,,,
,,,,
اول بقالی وماستترش,,,,
,,,,
اول پیاله و بدمستی,,,,
,,,,
اول جلو خونهخودتجارو کنبعدخونههمسایه,,,,
,,,,
اول چاه را بکن بعدمنار را بدزد,,,,
,,,,
اول دماغش تو اتاقمیاد بعد خودش!,,,,
,,,,
اولاد بادام است نوهمغز بادام,,,,
,,,,
اولاد بادام استاولاداولاد مغزبادام,,,,
,,,,
اولالا,,,,
,,,,
,نشانه ي تعجبکردن است.,,,
اولیور,,,,
,,,,
اومد حرف بزنه رید,,,,
,,,,
اومد راه بره تک چرخزد,,,,
,,,,
اوناهاش,,,,
,,,,
اونایی که برای شماآرزوست، برایماخاطره ست,,,,
,,,,
اونجا که حرفمردموشنیدی,,,,
,,,,
اونجا هیچی آنتن نمیده,,,,
,,,,
اوه,,,,
,,,,
اوه شت,,,,
,,,,
اوهم,,,,
,,,,
اووپ,,,,
,,,,
اوورت,,,,
,,,,
اووف,,,,
,,,,
اوووووه مای گااااد,,,,
,,,,
اوی,,,,
,,,,
اوی دل خود دار,,,,
,,,,
ایکیو سان,باهوش.,,,
ای آقای کمرباریک کوچهروشن کنوخانهتاریک,,,,
,,,,
ای تو حلقت,,,,
,,,,
ای زبه,,,,
,,,,
ای کسانی که,,,,
,,,,
ای لگنت لعنت,,,,
,,,,
ای ول,,,,
,,,,
ای وَل,,,,
,,,,
,,,,
,,,,
ایچه ی,,,,
,,,,
ایران,,,,
,,,,
ایران، مفروش ازپیکان!,,,,
,,,,
ایستادن,,,,
,,,,
ایستگاش کنیم,,,,
,,,,
ایستگاه کردن,,,,
,,,,
ایستگاه کسی رو گرفتن,,,,
,,,,
ایستگاه گرفتن,,,,
,,,,
ایستگاه گرفتی؟,,,,
,,,,
ایسکیویجه,,,,
,,,,
ایسگا,,,,
,,,,
ایسگاتو گرفت,,,,
,,,,
ایسگاه کردن,,,,
,,,,
ایفتیضاح,,,,
,,,,
,,,,
,,,,
ایکبیری,,,,
,,,,
ایکی ثانیه,,,,
,,,,
ایگارس,,,,
,,,,
ایگی,,,,
,,,,
ایمان,,,,
,,,,
این,,,,
,,,,
این اصغر فرهادیه,,,,
,,,,
این امامزاده کور میکنهولی شفا نمیده,,,,
,,,,
این بزغاله نه یکی دیگه,,,,
,,,,
این بو که میایدبویکباب نیستبلکهخرداغمی,,,,
,,,,
این پاش به اون پاشمیگه گه نخور,,,,
,,,,
این تو بمیری ازآن توبمیری,,,,
,,,,
این حرفها برای فاطیتنبون نمیشه,,,,
,,,,
این حرفها برایفاطیتنبوننمیشه,,,,
,,,,
این دغل دوستان که میبینی مگساننددورشیرینی,,,,
,,,,
این دغل دوستانکه می,,,,
,,,,
این دورانم دیدهمی,,,,
,,,,
این قافله تا بهحشر لنگاست,,,,
,,,,
این کاره,,,,
,,,,
این گوله,,,,
,,,,
این یارو چرا کتکخورده؟میگه,,,,
,,,,
اینتراکشن,,,,
,,,,
اینته خی,,,,
,,,,
اینجا خانواده نشسته,,,,
,,,,
اینجا سگ پر نمیزنه,,,,
,,,,
اینجا گوشت کبابنمی,,,,
,,,,
اینجیل,,,,
,,,,
اینچنین شیریخدا همنافرید,,,,
,,,,
اینکه برای منآوردی ببر برای خاله,,,,
,,,,
اینکه برای منآوردی ببر برایخاله,,,,
,,,,
اینهمه نازنداره,,,,
,,,,
اینو که زائی دیبزرگکن,,,,
,,,,
اینو که زائیدیبزرگ کن,,,,
,,,,
اینور بام گرما رااون وربامسرمارو,,,,
,,,,
ایول,,,,
,,,,
اییییش,,,,
,,,,
ایییییییییییییییهه,,,,
,,,,
ب ر ب ب,,,,
,,,,
با آب حمام دوست میگیرد,,,,
,,,,
با آل علی هر که درافتاد ور افتاد,,,,
,,,,
با آل علی هرکه درافتاد ور افتاد,,,,
,,,,
با آل علی هرکهدرافتاد ور افتاد,,,,
,,,,
با اتیکت,,,,
,,,,
با اون زبون خوشت باپولزیادت یا با راهنزدیکت,,,,
,,,,
با اون زبونخوشت باپولزیادت یاباراهنزدیکت,,,,
,,,,
با این ریش میخواهیبری تجریش,,,,
,,,,
,,,,
,,,,
با این ریشمی,,,,
,,,,
با پا راه بری کفش پارهمیشه با سرکلاه,,,,
,,,,
با پا راه بریکفش پارهمی,,,,
,,,,
با پا راه بریکفش پارهمیشه با سر کلاه,,,,
,,,,
با حال,,,,
,,,,
با خوردن سیرشدیبالیسیدن نمیشی,,,,
با خوردن سیرشدی بالیسیدن نمیشی,,,,
,,,,
,,,,
با خوردن سیرشدی بالیسیدننمی,,,,
,,,,
با دست پس میزنه باپا پیشمیکشه,,,,
,,,,
با دست پسمی,,,,
,,,,
با دنده سنگین رفتن,,,,
,,,,
با رمال شاعر است باشاعررمال با هر دوهیچکدام باهرهیچ کدامهر دو,,,,
,,,,
با رمال شاعر است باشاعررمال با هر دوهیچکدام باهرهیچکدامهر دو,,,,
با رمال شاعراست باشاعررمال باهردوهیچکدام باهیچکدامهر دو,,,,
,,,,
با سیلی صورتخودشو سرخنگه میداره,,,,
با سیلی صورتخودشو سرخنگهمیداره,,,,
با سیلی صورتخودشوسرخ نگهمیداره,,,,
,,,,
با کدخدا بساز ده رابچاپ,,,,
,,,,
,,,,
,,,,
با گرگ دنبه می,,,,
,,,,
با گرگ دنبه میخوره باچوپانگریه میکنه,,,,
,,,,
با گرگ دنبهمی,,,,
,,,,
با لبالت بازی می کنه,ببيني خيليخوشت خواهدآمد.,,,
,,,,
,,,,
با مردم زمانه سلامیووالسلام .,,,,
,,,,
با مردم زمانه سلامیووالسلام,,,,
,,,,
با مردم زمانهسلامیووالسلام,,,,
,,,,
با نردبان به آسموننمیشهرفت,,,,
,,,,
با نردبان به آسموننمیشه رفت!,,,,
,,,,
با نردبان بهآسمون نمی,,,,
,,,,
با همه زیرکی بهدامافتاد,,,,
,,,,
با همین پرو پاچین میخواهیبری چین وماچین ؟,,,,
,,,,
با همین پروپاچین می,,,,
,,,,
با همین پروپاچین میخواهی برویچینوماچین,,,,
,,,,
با یک گل بهار نمیشه,,,,
,,,,
با یکدست دوهندوانهنمیشود برداشت,,,,
,,,,
با یک دست نمی شوددو تا هندوانهبرداشت,,,,
,,,,
با یک گل بهارنمی,,,,
,,,,
با یک گل بهارنمیشه,,,,
,,,,
با یکدست دوهندوانهنمی,,,,
,,,,
بابا آخرشی,,,,
,,,,
بابا تو دیگه کی هستی,,,,
,,,,
بابا دهقان فداکار,,,,
,,,,
,کسي که ازخود گذشتگيمي کند.,,,
بابا عندشی,بابا آخرشي,,,
,,,,
,,,,
باتری قلمی,,,,
,,,,
باد آورده را باد میبرد,,,,
,,,,
باد آورده را بادمی,,,,
,,,,
باد آورده را بادمیبره,,,,
,,,,
,,,,
,,,,
بادگری تجربهبردن بهکار,,,,
,,,,
بادمجان دورقاب چین,,,,
,,,,
,,,,
,,,,
بادنجان بم آفت ندارد,,,,
,,,,
بادنجان بم آفتندارد,,,,
,,,,
بادوستان مروت بادشمنان مدارا,,,,
,,,,
بار,,,,
,,,,
بار خودش,,,,
,,,,
بار کج به منزلنمیرسد,,,,
,,,,
بار کردن,,,,
,,,,
بار کج به منزل نمی رود,,,,
,,,,
بار کج به منزلنمی,,,,
,,,,
بار گرانیستکشیدنبدوش,,,,
,,,,
باران آمد ترک,,,,
,,,,
باربی,,,,
,,,,
بارها و بارها,,,,
,,,,
بارون آمد ترکها بهمرفت,,,,
,,,,
بارون آمد ترک,,,,
,,,,
باریک,مختصر کلمه«باريک اللّه»،بهمعناي آفرين.,,,
,,,,
,,,,
بازار دزدون، گهیدنبه خورند،گهیسینه زنند,,,,
,,,,
بازجوید روزگار وصلخویش,,,,
,,,,
بازجوید روزگاروصلخویش,,,,
,,,,
بازی اشکنک داره,,,,
,,,,
بازی اشکنکداره سرشکستنک داره,,,,
,,,,
بازی بازی با ریشبابا همبازی,,,,
,,,,
بازی بازی باریش باباهمبازی,,,,
,,,,
باشگاه زیبایی اندام,,,,
باشگاهرو,,,,
,,,,
باطنش قهر خداعزوجل,,,,
,,,,
بالا بالاها جاشنیست پائینپائین,,,,
,,,,
بالابالاها جاش نیست پائینپائین ها راشنیست,,,,
,,,,
بالابالاها جاش نیست،پائین پائین هاراشنیست,,,,
,,,,
بالاتو دیدیم پائینتمدیدیم,,,,
,,,,
,,,,
,,,,
باند/باندبازی,,,,
,,,,
باهوش.,,,,
,,,,
باید گذاشت در کوزهآبش راخورد,,,,
,,,,
باید گذاشت درکوزهآبش راخورد,,,,
,,,,
بایو,,,,
,,,,
ببری رونقمسلمانی,,,,
,,,,
ببند گاله رو,,,,
,,,,
ببند نوکتو,,,,
,,,,
ببو گیر آوردی؟,,,,
,,,,
ببو یاب داره,,,,
,,,,
ببینی خیلی خوشتخواهد آمد.,,,,
,,,,
ببینیم و تعریفکنیم,,,,
,,,,
بجای شمع کافوریچراغ نفتمیسوزد,,,,
,,,,
بچم رو گازه,,,,
,,,,
بچه پاستوریزه,,,,
,,,,
بچه راکفلر,,,,
,,,,
بچه سر پیری زنگولهپایتابوته,,,,
,,,,
بچه سر پیریزنگوله پایتابوته,,,,
,,,,
بچه سر راهیبرداشتم پسرمبشه شوهرم شد,,,,
,,,,
بچه سر راهیبرداشتمپسرمبشه شوهرمشد,,,,
,,,,
بچه شهری,,,,
,,,,
بچه مثبت,,,,
,,,,
بخشکی شانس,,,,
,,,,
بخواب بینیم,,,,
,,,,
بخواب تو جوب,,,,
,,,,
بخواب تو جوب بابا,,,,
,,,,
بخواب تو جوب، ماهیشو برو,,,,
,,,,
بخواب تو جوبسیرابی,,,,
,,,,
بخواب لاحاف سرد شد,,,,
,,,,
بخواب لاحاف سردشد,,,,
,,,,
بخور و بخواب کار منه خدانگهدار منه,,,,
,,,,
بخور و بخوابکار منه خدانگهدار منه,,,,
,,,,
بد بخت اگر مسجدآدینه بسازد,,,,
,,,,
بد جور گیر دادن.,,,,
,,,,
بد یوزر Bad User,,,,
,,,,
بدبخت آنکهمرد و ه شت,,,,
,,,,
بدبخت اگرمسجدآدینهبسازد// یاطاقفرود آید یا قبلهکجآید,,,,
,,,,
بدرد نخور.,,,,
,,,,
بدعای گربه کوره باروننمیاد,,,,
,,,,
بدن کار,,,,
,,,,
بده جوشپیشکشت,,,,
,,,,
بدهکار رو که رو بدیطلبکارمیشه,,,,
,,,,
بدهکار رو که روبدی طلبکار می,,,,
,,,,
بدهکار رو کهرو بدیطلبکارمی,,,,
,,,,
بدون اجازه و یکبارهحرفما را قطع کرد.,,,,
,,,,
بر آن کدخدازار بایدگریستکهدخلشبودنوزده خرج بیست,,,,
,,,,
بر احوال آن مرد بایدگریست / کهدخلشبود نوزده ، خرجبیست,,,,
,,,,
بر باد,,,,
,,,,
بر دامن کبریاشننشیندگرد,,,,
,,,,
بر زمینتمی,,,,
,,,,
بر عکس نهند نام زنگیکافور,,,,
,,,,
بر عکس نهندنام زنگیکافور,,,,
,,,,
بر وزن مخلص و بهمعنایآن. ارادتمند.,,,,
,,,,
برات دارم,,,,
,,,,
برادر پشت برادرزادههمپشت؛خواهرزادهرابا زر بخر باسنگ بکش,,,,
,,,,
برادر زاده هم پشت,,,,
,,,,
برادران جنگ کنند,,,,
